school_id,id_2,name,type_name,address,admissions,belong,central,city_id,city_name,code_enroll,content,county_id,create_date,data_code,department,dual_class,dual_class_name,email,f211,f985,is_ads,is_recruitment,is_video,is_seal,level,level_name,logo,num_academician,num_doctor,num_lab,num_library,num_master,num_subject,phone,province_id,province_name,school_nature,school_nature_name,school_type,school_type_name,short,site,status,town_name,type,_id
292,gkschool292,广东石油化工学院,综合类,官渡校区：广东省茂名市官渡二路139号；光华校区：广东省茂名市光华北路7号,2,广东省教育厅,2,4409,茂名市,1165600,广东石油化工学院是广东省人民政府与中国石油化工集团公司、中国石油天然气集团公司、中国海洋石油集团有限公司共建的公办普通本科高校，华南地区唯一一所石油化工特色高校，教育,0,1954,442001700,2,38003,,gduptzsb@163.com,2,2,2,1,2,1,2001,普通本科,,3,0,0,120,0,0,"0668-2923508,0668-2981099","[""province_id""]",广东,36000,公办,6000,普通本科,茂名学院,http://zs.gdupt.edu.cn,1,,5000,ObjectId(5ceecbfe782ac34b5cceaa46)
383,gkschool383,西安培华学院,综合类,陕西省西安市长安区培华南路（长安校区）：西安市长安区学府大道西口（郭杜校区）,2,陕西省教育厅,2,6101,西安市,1140000,西安培华学院坐落于华夏文明的发祥地古都西安，是一所经国家教育部批准的西部首家拥有学士学位授予权的民办本科高校。学校办学历史悠久，文化积淀深厚，具有女性教育和职业教育的,0,1928,612003200,2,38003,,zhaoban@peihua.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,0,0,0,"029-85680000,029-85680001","[""province_id""]",陕西,36001,民办,6000,普通本科,西安培华,http://www.peihua.cn/zhaosheng/default.aspx,1,,5000,ObjectId(5ceecbff782ac34b5cceaa47)
1279,gkschool1279,山东政法学院,政法类,济南市历下区解放东路63号,2,山东省教育厅,2,3701,济南市,1410000,"山东政法学院简介山东政法学院坐落在历史文化名城济南，1955年7月20日,山东省人民委员会颁布通知[鲁人丁(55)字第1618号]建立山东省政法干部学校。1959年2月24日，中共山东省委正式下文《中",0,1955,372003100,2,38003,,zsb@sdupsl.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,0,0,0,"0531-88599888,0531-88599958,0531-88599859","[""province_id""]",山东,36000,公办,6000,普通本科,山政,http://zs.sdupsl.edu.cn/,1,,5007,ObjectId(5ceecc00782ac34b5cceaa48)
1148,gkschool1148,郑州工商学院,理工类,河南省郑州市郑东新区前程路8号,2,河南省教育厅,2,4101,郑州市,1350700,郑州工商学院是2016年经教育部批准设立的全日制民办普通本科高校。学院前身为河南理工大学万方科技学院，创建于2002年，是河南省第一所本科层次的独立学院。学院位于郑州市郑东新区,0,2002,412000401,2,38003,,zzgsxy@sina.com,2,2,2,1,2,1,2001,普通本科,,0,0,0,300,0,0,"0371-85303666,0371-85303777,0371-85303888","[""province_id""]",河南,36001,民办,6000,普通本科,"郑商院,郑工商,万方",http://www.ztbu.edu.cn,1,,5001,ObjectId(5ceecc00782ac34b5cceaa49)
365,gkschool365,陕西中医药大学,医药类,陕西省西咸新区沣西新城西咸大道,2,陕西省教育厅,2,6104,咸阳市,1071600,陕西中医药大学的前身是1952年创建于西安的西北中医进修学校，1959年升格为陕西中医学院，1961年迁至古都咸阳，是陕西惟一一所培养高级中医药人才的普通高等院校，是1978年中共中央56号,0,1952,612001900,2,38003,,992754984@qq.com,2,2,1,1,1,1,2001,普通本科,,0,0,16,100,5,15,"029-38185360,029-38184259","[""province_id""]",陕西,36000,公办,6000,普通本科,"陕中大,SUCM",http://zs.sntcm.edu.cn,1,,5003,ObjectId(5ceecc00782ac34b5cceaa4a)
518,gkschool518,遵义医科大学,医药类,贵州省遵义市新蒲新区学府西路6号,2,贵州省教育厅,2,5203,遵义市,1066100,学校创建于1947年，是抗日战争胜利后中国共产党创办的第一所医学本科院校，曾用关东医学院、大连医学院、大连大学医学院等名称。1969年为支援“三线”建设，学校整体搬迁至贵州省遵,520302,1947,522000400,2,38003,,zyyxyzsbgs@163.com,2,2,1,2,1,1,2001,普通本科,,0,0,0,161,8,1,"0851-28609366,0851-28204408","[""province_id""]",贵州,36000,公办,6000,普通本科,"遵医,ZMU",http://stujob.zmu.edu.cn/,1,红花岗区,5003,ObjectId(5ceecc01782ac34b5cceaa4b)
269,gkschool269,山西农业大学,农林类,山西省晋中市太谷县,2,山西省教育厅,2,1407,晋中市,1011300,山西农业大学是我国著名的高等农业学府，建国前山西省两所本科高校之一，首批获得硕士学位授权、第七批获得博士学位授权的高校之一，教育部本科教学评估优秀高校，省政府与农业部,0,1907,142000500,2,38003,,zb@sxau.edu.cn,2,2,1,1,1,1,2001,普通本科,,1,9,0,85,14,1,0354-6288909,"[""province_id""]",山西,36000,公办,6000,普通本科,山西农大,http://www.sxau.edu.cn/,1,,5002,ObjectId(5ceecc01782ac34b5cceaa4c)
1147,gkschool1147,郑州师范学院,师范类,河南省郑州市惠济区英才街6号,2,河南省人民政府,2,4101,郑州市,1294900,郑州师范学院坐落于黄河之滨，嵩山之麓的河南省省会郑州，是经教育部批准，于2010年3月在郑州师范高等专科学校基础上建立的一所全日制普通本科院校，其前身是1949年成立的河南省立郑,0,1949,412004200,2,38003,,jesting@zznu.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,150,0,0,"0371-86666195,0371-86666196,0371-86666197","[""province_id""]",河南,36000,公办,6000,普通本科,郑州师范高等专科学校,http://zsb.zznu.edu.cn,1,,5004,ObjectId(5ceecc02782ac34b5cceaa4d)
328,gkschool328,淮北师范大学,综合类,徽省淮北市东山路100号（相山校区）;淮北市沱河东路（滨湖校区）,2,安徽省教育厅,2,3406,淮北市,1037300,淮北师范大学位于全国文明城市、国家园林城市安徽省淮北市，是一所多科性省属重点大学。1974年建校，时为安徽师范大学淮北分校。1978年12月经国务院批准，定名为淮北煤炭师范学院，隶,0,1974,342001700,2,38003,,395380547@qq.com,2,2,1,1,1,1,2001,普通本科,,2,0,0,157,15,0,"0561-3803276,0561-3802146","[""province_id""]",安徽,36000,公办,6000,普通本科,淮北煤炭师范学院,http://www.chnu.edu.cn,1,,5000,ObjectId(5ceecc02782ac34b5cceaa4e)
469,gkschool469,黄河科技学院,理工类,郑州市紫荆山南路666号（南校区）；郑州市航海中路94号 （北校区）,2,河南省教育厅,2,4101,郑州市,1183400,1984年，因公烧伤的胡大白在病床上了解到，河南作为人口大省，高等教育资源极为紧缺，老百姓的孩子希望上大学的愿望强烈，社会发展急需大批专门应用型人才，胸怀“为国分忧，为民解,0,1984,412001400,2,38003,,zsb@hhstu.edu.cn,2,2,2,1,2,1,2001,普通本科,,0,0,0,294,0,0,"0371-68880130,0371-88858888","[""province_id""]",河南,36001,民办,6000,普通本科,黄科大,http://www.hhstu.edu.cn,1,,5001,ObjectId(5ceecc03782ac34b5cceaa4f)
215,gkschool215,沈阳化工大学,理工类,沈阳经济技术开发区11号街,2,辽宁省教育厅,2,2101,沈阳市,1014900,1952年，承载着振兴新中国化学工业的光荣使命，沈阳化工大学应运而生。1960年，为顺应国家工业繁荣发展和新兴学科建设崛起的需要，学校更名为“辽宁科学技术大学”，隶属中国科学院;1,0,1952,212002700,2,38003,,,2,2,1,1,1,1,2001,普通本科,,0,0,0,88,13,0,"024-89388461,024-89388469","[""province_id""]",辽宁,36000,公办,6000,普通本科,沈阳化工,http://zhaosheng.syuct.edu.cn,1,,5001,ObjectId(5ceecc03782ac34b5cceaa50)
249,gkschool249,浙江农林大学,农林类,浙江杭州临安环城北路88号,2,浙江省教育厅,2,3301,杭州市,1034100,浙江农林大学位于杭州市临安区、杭州城西科创大走廊的西端，是浙江省重点建设高校、浙江省人民政府与国家林业和草原局共建高校。学校创建于1958年，时称天目林学院，1966年改名为浙,0,1958,332001700,2,38003,,zlzsb@zjfc.edu.cn,2,2,2,1,1,1,2001,普通本科,,0,5,3,0,16,6,"0571-63730908,0571-63737417","[""province_id""]",浙江,36000,公办,6000,普通本科,浙江林学院,http://zs.zafu.edu.cn/,1,,5002,ObjectId(5ceecc04782ac34b5cceaa51)
515,gkschool515,贵州医科大学,医药类,贵州省贵安新区大学城贵州医科大学,2,贵州省教育厅,2,5201,贵阳市,1066000,贵州医科大学前身为创建于1938年的国立贵阳医学院，是当时隶属于教育部的九所国立医学院校之一。1950年改名为贵阳医学院，2015年更名为贵州医科大学，是贵州省唯一拥有医学学士——硕,0,1938,522000300,2,38003,,xcb@gmc.edu.cn,2,2,1,1,2,1,2001,普通本科,,0,1,4,71,6,0,"0851-88416022,0851-86760608","[""province_id""]",贵州,36000,公办,6000,普通本科,贵医,http://www.gmc.edu.cn,1,,5003,ObjectId(5ceecc05782ac34b5cceaa52)
1167,gkschool1167,中国地质大学长城学院,其他,河北省保定市南二环路1689号,2,河北省教育厅,2,1306,保定市,1389100,中国地质大学长城学院是经国家教育部批准成立，由中国地质大学(北京)与保定贺阳教育投资有限公司合作，按新机制、新模式举办的独立学院。学校办学层次为全日制普通本科，纳入国家,0,2005,112011700,2,38003,,ccxyzb@cuggw.edu.cn,2,2,2,1,1,1,2001,普通本科,,0,0,0,130,0,0,"0312-2165166,0312-2195555","[""province_id""]",河北,36001,民办,6002,独立学院,"地大长城,CUGGW",http://www.cuggw.com,1,,5012,ObjectId(5ceecc05782ac34b5cceaa53)
1518,gkschool1518,河南城建学院,理工类,河南省平顶山市新城区龙翔大道,2,河南省人民政府,2,4104,平顶山市,1176500,河南城建学院是河南省唯一一所以工科为主、以“城建”为特色的多学科协调发展的省属本科高校，也是全国仅有的以“城建”命名的两所本科高校之一。学校坐落在中国优秀旅游城市、园,0,1983,412010300,2,38003,,zs@hncj.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,196,0,0,0375-2089092,"[""province_id""]",河南,36000,公办,6000,普通本科,平顶山工学院,http://zs.hncj.edu.cn,1,,5001,ObjectId(5ceecc05782ac34b5cceaa54)
1324,gkschool1324,河南大学民生学院,综合类,河南省开封市金明大道北段,2,河南省教育厅,2,4102,开封市,1350100,2003年，伴随着中国高等教育改革发展的前进步伐，经国家教育部和河南省人民政府批准，在历史文化名城、八朝古都开封，河南大学民生学院应运而生。学院新校区与河南大学金明校区紧邻,0,2003,412000201,2,38003,,mszb@henu.edu.cn,2,2,1,1,2,1,2001,普通本科,,0,0,0,0,0,0,"0371-23880086,0371-23885656,0371-23881010","[""province_id""]",河南,36001,民办,6002,独立学院,河大民生,http://zs.humc.edu.cn/,1,,5000,ObjectId(5ceecc06782ac34b5cceaa55)
1329,gkschool1329,三亚学院,综合类,海南省三亚市吉阳区学院路191号,2,海南省教育厅,2,4602,三亚市,1389200,三亚学院始建于2005年，位于海南省三亚市，由世界500强企业吉利控股集团出资建设，是三亚市创办最早、规模最大的本科院校，也是中国成长最快、最具竞争力的综合类民办大学。被评为海,0,2005,462000101,2,38003,,syxyzs@126.com,2,2,1,1,1,1,2001,普通本科,,0,0,0,1000,0,0,"0898-88386666,0898-88387777","[""province_id""]",海南,36001,民办,6000,普通本科,"三院,SYU",http://zhaosheng.sanyau.edu.cn/,1,,5000,ObjectId(5ceecc06782ac34b5cceaa56)
384,gkschool384,吉林农业大学,农林类,吉林省长春市新城大街2888号,2,吉林省教育厅,2,2201,长春市,1019300,吉林农业大学坐落于吉林省省会长春市，是吉林省省属重点大学，吉林省人民政府与农业农村部合作共建大学，中西部高校基础能力建设工程高校;首批教育部、国家外专局“高等学校学科创,0,1948,222000800,2,38003,,jlauzs@sina.com,2,2,1,1,1,1,2001,普通本科,,0,9,10,167,18,1,0431-84532980,"[""province_id""]",吉林,36000,公办,6000,普通本科,吉林农大,http://www.jlau.edu.cn,1,,5002,ObjectId(5ceecc06782ac34b5cceaa57)
345,gkschool345,云南民族大学,民族类,昆明市一二一大街134号,2,云南省教育厅,2,5301,昆明市,1069100,云南民族大学是一所培养各民族高级专业人才的综合性大学，是教育部、国家民族事务委员会与云南省人民政府共建的省属重点大学。学校创建于1951年8月1日，原名云南民族学院，是中华人,0,1951,532000600,2,38003,,zsb@ynni.edu.cn,2,2,2,1,1,1,2001,普通本科,,0,2,0,200,12,0,0871-5172133,"[""province_id""]",云南,36000,公办,6000,普通本科,云南民族,http://www.ynni.edu.cn/,1,,5010,ObjectId(5ceecc07782ac34b5cceaa58)
579,gkschool579,中国劳动关系学院,政法类,北京校区：北京市海淀区增光路45号;涿州校区：河北省涿州市,2,中华全国总工会,1,1101,北京市,1245300,中国劳动关系学院是中华全国总工会直属的唯一一所公办普通高等学校，由全总和教育部共建。学校的前身是创建于1949年的中华全国总工会干部学校，2003年经教育部批准为普通本科院校，,110108,1946,112003900,2,38003,,ciir_zsb@163.com,2,2,1,1,2,1,2001,普通本科,,0,0,0,80,0,0,"010-68416757,010-68411395","[""province_id""]",北京,36000,公办,6000,普通本科,"中劳,劳关",http://news.culr.edu.cn/zhaosheng/,1,海淀区,5007,ObjectId(5ceecc08782ac34b5cceaa59)
346,gkschool346,西南林业大学,农林类,云南省昆明市盘龙区白龙寺300号,2,云南省教育厅,2,5301,昆明市,1067700,西南林业大学是我国西部地区唯一独立设置的林业本科高校，办学起源于1938年的云南大学森林系，建校于1958年昆明农林学院。1973年昆明农林学院林学系与南迁昆明的北京林学院合并办学，,0,1958,532000700,2,38003,,zb@swfu.edu.cn,2,2,2,1,1,1,2001,普通本科,,0,3,4,102,13,5,"0871-3863101,0871-63863200","[""province_id""]",云南,36000,公办,6000,普通本科,西林,http://zb.swfu.edu.cn,1,,5002,ObjectId(5ceecc08782ac34b5cceaa5a)
1862,gkschool1862,厦门医学院,医药类,厦门市集美区灌口中路1999号,2,福建省,2,3502,厦门市,1263100,厦门医学院是一所全日制公办普通本科高校，是福建省三所医学本科高校之一，是福建中南部唯一的一所医学本科高校。办学渊源可追溯到1898年设立的鼓浪屿医学专门学校。历经百年，厦门,0,0000,352002100,2,38003,,201000010152@xmmc.edu.cn,2,2,1,1,2,1,2001,普通本科,,0,0,0,43,0,0,0592-6275566,"[""province_id""]",福建,36000,公办,6000,普通本科,厦医,https://www.xmmc.edu.cn,1,,5003,ObjectId(5ceecc09782ac34b5cceaa5b)
285,gkschool285,五邑大学,综合类,广东江门市东成村22号,2,广东省教育厅,2,4407,江门市,1134900,五邑大学是由广东省人民政府于1985年设立的以工科为主的多科性大学，是广东省较早获得硕士、学士学位授予权的地方高校，具有接收港澳台侨学生、国际学生资格和优秀应届本科毕业生推,0,1985,442000600,2,38003,,wyuzsb@126.com,2,2,2,1,1,1,2001,普通本科,,0,0,0,70,6,0,"0750-3296263,0750-3296265","[""province_id""]",广东,36000,公办,6000,普通本科,wyu,http://zsb.wyu.cn,1,,5000,ObjectId(5ceecc09782ac34b5cceaa5c)
90,gkschool90,天津职业技术师范大学,师范类,天津市河西区大沽南路1310号,2,天津市教育委员会,2,1201,天津市,1006600,天津职业技术师范大学是我国最早建立的以培养职业教育师资为主要任务的普通高等师范院校，成立于1979年，隶属于原国家劳动部;2000年，转制为中央与地方共建，以天津市管理为主;2010年,120103,1979,122001400,2,38003,,tutezsb@126.com,2,2,1,1,2,1,2001,普通本科,,0,0,0,90,7,0,022-88181513,"[""province_id""]",天津,36000,公办,6000,普通本科,天津工程师范学院,http://www.tute.edu.cn,1,河西区,5004,ObjectId(5ceecc0a782ac34b5cceaa5d)
93,gkschool93,天津农学院,农林类,天津市西青区津静路22号,2,天津市教育委员会,2,1201,天津市,1006100,天津农学院始建于1976年。2002年经天津市政府批准，天津市城乡经济学校并入天津农学院。1982年获学士学位授予权，2006年获硕士学位授予权。1996年首批通过教育部本科教学合格评价，2007年,120111,1976,122001300,2,38003,,tjauzb@126.com,2,2,2,1,1,1,2001,普通本科,,0,3,0,67,3,0,"022-23799551,022-23792191","[""province_id""]",天津,36000,公办,6000,普通本科,天农,http://www.tjau.edu.cn/,1,西青区,5002,ObjectId(5ceecc0a782ac34b5cceaa5e)
298,gkschool298,韶关学院,综合类,广东省韶关市大学路288号大塘校区（校本部）；韶关市惠民北路64号韶关学院黄田坝校区,2,广东省教育厅,2,4402,韶关市,1057600,广东韶关学院是经国家教育部批准成立的一所省属公办全日制综合性普通本科大学，是经国务院学位委员会批准的学士学位授予单位。学校坐落在举世闻名的世界地质公园丹霞山和禅宗祖庭,0,1958,442002700,2,38003,,xsczly@126.com,2,2,2,1,1,1,2001,普通本科,,0,0,0,146,0,0,"0751-8120066,0751-8120068","[""province_id""]",广东,36000,公办,6000,普通本科,"韶大,韶院",http://zs.sgu.edu.cn,1,,5000,ObjectId(5ceecc0b782ac34b5cceaa5f)
276,gkschool276,川北医学院,医药类,中国四川省南充市涪江路234号,2,四川省教育厅,2,5113,南充市,1063400,川北医学院坐落在四川省历史文化名城、三国文化发祥地——南充市。学校前身是1951年创办的西南区川北医士学校，1965年升格为专科，1985年升格为本科，定名为川北医学院。2005年开始招收,0,1951,512001800,2,38003,,zsb@nsmc.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,130,0,0,0817-2242705,"[""province_id""]",四川,36000,公办,6000,普通本科,NSMC,http://admission.nsmc.edu.cn/,1,,5003,ObjectId(5ceecc0b782ac34b5cceaa60)
1044,gkschool1044,昆明学院,综合类,昆明国家经济技术开发区浦新路2号,2,云南省教育厅,2,5301,昆明市,1139300,昆明学院是国家教育部2004年5月批准建立的全日制普通高等学校，在原昆明师范高等专科学校和原昆明大学合并的基础上整合昆明市优质教育资源组建而成，是目前云南省学科门类最齐全的,0,2004,532001700,2,38003,,kmuzb@kmu.edu.cn,2,2,1,1,2,1,2001,普通本科,,0,0,0,129,0,0,"0871-65098083,0871-65098085","[""province_id""]",云南,36000,公办,6000,普通本科,昆院,http://www.kmu.edu.cn,1,,5000,ObjectId(5ceecc0c782ac34b5cceaa61)
586,gkschool586,北京物资学院,财经类,北京市通州区富河大街321号,2,北京市教育委员会,2,1101,北京市,1003700,北京物资学院是一所以物流和流通为特色，以经济学科为基础，以管理学科为主干，经、管、理、工、文、法等多学科协调发展的公办普通高等院校。1980年建校，先后隶属于国家物资总局、,110112,1980,112005200,2,38003,,zhaosheng@bwu.edu.cn,2,2,2,1,1,1,2001,普通本科,,0,0,0,0,0,0,"010-89534409,010-89534469","[""province_id""]",北京,36000,公办,6000,普通本科,物资学院,http://zs.bwu.edu.cn,1,通州区,5006,ObjectId(5ceecc0d782ac34b5cceaa62)
487,gkschool487,南阳师范学院,师范类,河南省南阳市卧龙路1638号 ,2,河南省人民政府,2,4113,南阳市,1048100,南阳师范学院为河南省属普通本科高校，始建于1951年的河南省立南阳师范学校，1958年升格为南阳师范专科学校，2000年升格为南阳师范学院。2007年通过教育部本科教学工作水平评估，2011年,0,1951,412002200,2,38003,,nynuzsb@163.com,2,2,1,1,1,1,2001,普通本科,,0,0,0,139,0,0,"0377-63510790,0377-63510791,0377-63510793","[""province_id""]",河南,36000,公办,6000,普通本科,南阳师院,http://www.nynu.edu.cn,1,,5004,ObjectId(5ceecc0e782ac34b5cceaa63)
1185,gkschool1185,西京学院,理工类,陕西省西安市长安区西京路1号,2,陕西省教育厅,2,6101,西安市,1271500,西京学院地处古城西安，始建于1994年，2005年获批为普通本科高校，2009年获学士学位授予权，2010年作为全国第一所民办高校通过教育部本科合格评估，2011年成为全国首批获得硕士专业学位,0,1994,612003400,2,38003,,xjzsb@xijing.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,112,0,0,"029-85628068,029-85628909,029-85628035","[""province_id""]",陕西,36001,民办,6000,普通本科,西京大学,http://zhaosh.xijing.edu.cn/zszc/,1,,5001,ObjectId(5ceecc0f782ac34b5cceaa64)
343,gkschool343,云南农业大学,农林类,云南省昆明市盘龙区沣源路452号,2,云南省教育厅,2,5301,昆明市,1067600,办学条件云南农业大学办学八十年来，一代代农大人秉承“开学养正、耕读至诚”的农大精神，情系稼穑、躬耕疆域、励精图治、矢志创业，办学规模不断扩大。全日制在校生23956人，成人,0,1938,532000300,2,38003,,zhaosheng@ynau.edu.cn,2,2,1,1,1,1,2001,普通本科,,1,3,2,162,12,0,"0871-65227706,0871-65226172","[""province_id""]",云南,36000,公办,6000,普通本科,云南农大,http://zjc.ynau.edu.cn,1,,5002,ObjectId(5ceecc0f782ac34b5cceaa65)
2256,gkschool2256,西安欧亚学院,综合类,陕西省西安市东仪路8号,2,陕西省教育厅,2,6101,西安市,1271200,西安欧亚学院是一所经国家教育部批准，以管理、经济为主，艺术、文学、教育、工学等协调发展的国际化应用型普通本科高校。我们懂得学生的个性化特征，和当今市场经济最新鲜的变革,610113,1995,612009500,2,38003,,zhaosheng@eurasia.edu,2,2,1,1,1,1,2001,普通本科,,0,0,0,270,0,0,"029-88298754,400-887-7369","[""province_id""]",陕西,36001,民办,6000,普通本科,"西安欧亚,XAEU",http://zhaosheng.eurasia.edu/,1,雁塔区,5000,ObjectId(5ceecc10782ac34b5cceaa66)
1092,gkschool1092,上海电机学院,理工类,临港校区：上海市浦东新区橄榄路1350号：闵行校区：上海市闵行区江川路690号,2,上海市教育委员会,2,3101,上海市,1145800,上海电机学院是一所面向先进制造业及现代服务业，以工学为主，经济学、管理学、文学、艺术学等学科协调发展的普通高等院校。学校成立于1953年，由原第一机械工业部电器工业管理局筹,310115,1953,312002200,2,38003,,mayp@sdju.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,0,0,0,021-38223045,"[""province_id""]",上海,36000,公办,6000,普通本科,"电机学院,SDJU",http://zhaosheng.sdju.edu.cn,1,浦东新区,5001,ObjectId(5ceecc10782ac34b5cceaa67)
894,gkschool894,河南工学院,理工类,河南省新乡市平原路699号,2,河南省人民政府,2,4107,新乡市,1132900,河南工学院始建于1975年，是省属全日制普通本科高校。学校位于郑洛新国家自主创新示范区、中原城市群核心区重要城市、豫北工业名城——新乡市。学校全日制在校生17000余名，占地面积1,0,1975,412003500,2,38003,,hngxy6214@163.com,2,2,2,1,2,1,2001,普通本科,,0,0,0,119,0,0,"0373-3691234,0373-3691071","[""province_id""]",河南,36000,公办,6000,普通本科,"河工,HNIT",http://zs.hait.edu.cn,1,,5001,ObjectId(5ceecc10782ac34b5cceaa68)
2543,gkschool2543,中国传媒大学南广学院,艺术类,江苏省南京市江宁区科学园弘景大道3666号,2,江苏省教育厅,2,3201,南京市,1368700,"中国传媒大学南广学院(CommunicationUniversityofChina,Nanjing)是经国家教育部批准，以独立法人新型民办大学的办学模式，于2004年在江苏省南京市设立的一所非营利独立学院，也是江苏省唯一一所",0,2004,112003201,2,38003,,xcb@cucn.edu.cn,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,"025-86179886,025-86179887","[""province_id""]",江苏,36001,民办,6002,独立学院,传媒大学南广学院,http://www.cucn.edu.cn,1,,5009,ObjectId(5ceecc11782ac34b5cceaa69)
830,gkschool830,中国地质大学（北京）,其他,北京市海淀区学院路29号,2,教育部,2,1101,北京市,1141500,"中国地质大学的前身是1952年由北京大学、清华大学、天津大学和唐山铁道学院等院校的地质系(科)合并组建的北京地质学院。1960年被评为""北京市文教战线红旗学院""，跻身于64所全国",110108,1952,112008200,1,38000,双一流,zhsh@cugb.edu.cn,1,2,1,1,2,1,2001,普通本科,,11,16,0,100,17,2,"010-82323688,010-82323788","[""province_id""]",北京,36000,公办,6000,普通本科,中国地质大学北京,http://zhsh.cugb.edu.cn,1,海淀区,5012,ObjectId(5ceecc11782ac34b5cceaa6a)
1395,gkschool1395,四川工商学院,综合类,四川省成都市郫都区团结镇学院街65号：四川省眉山市眉州大道岷东段9号,2,四川省教育厅,2,5101,成都市,1367200,四川工商学院，其前身是2001年成立的四川师范大学电子信息工程学院，2004年经教育部批准设立为独立学院四川师范大学成都学院。2015年4月经教育部批准转设为四川工商学院。学校面向全国,0,2001,512008400,2,38003,,zs@stbu.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,190,0,0,"028-87953080,028-87953086,028-38090999","[""province_id""]",四川,36001,民办,6000,普通本科,川商,https://www.scgsxy.com/,1,,5000,ObjectId(5ceecc12782ac34b5cceaa6b)
390,gkschool390,吉林师范大学,师范类,吉林省四平市铁西区海丰大街1301号,2,吉林省教育厅,2,2203,四平市,1020300,吉林师范大学是吉林省重点大学。学校始建于1958年，经过60年的建设与发展，形成了融本科生、研究生、留学生和继续教育学生为一体，以教师教育为特色，多学科协调发展的办学体系。学,0,1958,222001000,2,38003,,,2,2,2,1,1,1,2001,普通本科,,0,0,2,125,19,0,0434-3294661,"[""province_id""]",吉林,36000,公办,6000,普通本科,吉师大,http://www.jlnu.edu.cn,1,,5004,ObjectId(5ceecc13782ac34b5cceaa6c)
2614,gkschool2614,北京第二外国语学院,语言类,北京市朝阳区定福庄南里1号,2,北京市教育委员会,2,1101,北京市,1003100,北京第二外国语学院是一所以外国语言文学和旅游管理为优势特色学科，文学、管理学、经济学、法学等多学科门类协调发展的著名高校，是中国外语、翻译、旅游、经贸教学与研究的重要,110105,1964,112005100,2,38003,,ewzs@bisu.edu.cn,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,5,0,010-65778007,"[""province_id""]",北京,36000,公办,6000,普通本科,"BISU,北二外",http://www.bisu.edu.cn,1,朝阳区,5005,ObjectId(5ceecc13782ac34b5cceaa6d)
2381,gkschool2381,浙江工业大学之江学院,理工类,浙江省杭州市之江路182号,2,浙江省教育厅,2,3301,杭州市,1327500,浙江工业大学之江学院是1999年经浙江省人民政府批准、浙江工业大学举办、2004年教育部确认的独立学院，是中国独立学院协作会常务理事单位、全国高等学校教学研究会独立学院专门委员,0,1999,332000301,2,38003,,zs@zjc.zjut.edu.cn,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,"0571-81112709,0571-81112699","[""province_id""]",浙江,36001,民办,6002,独立学院,浙工大之江学院,http://zs.zjc.zjut.edu.cn,1,,5001,ObjectId(5ceecc14782ac34b5cceaa6e)
364,gkschool364,西藏大学,综合类,西藏自治区拉萨市江苏路36号,2,西藏自治区教育厅,2,5401,拉萨市,1069400,西藏大学是列入教育部直属高校序列的国家“211工程”重点建设大学，2004年10月成为西藏自治区人民政府与教育部共建高校，2013年6月列入“中西部高等教育振兴计划”，2013年7月获批为博士,0,1951,542000100,2,38000,双一流,zsb@utibet.edu.cn,1,2,2,1,1,1,2001,普通本科,,0,3,1,129,8,1,0891-6405900,"[""province_id""]",西藏,36000,公办,6000,普通本科,藏大,http://www.utibet.edu.cn,1,,5000,ObjectId(5ceecc14782ac34b5cceaa6f)
512,gkschool512,海南医学院,医药类,海南省海口市龙华区学院路3号,2,海南省人民政府,2,4601,海口市,1181000,海南医学院(简称“海医”)坐落在素有“椰城”之称的风光旖旎的热带滨海旅游城市——海南省省会海口市，是海南省唯一一所省属公办普通高等医学院校，也是全国唯一一所地处热带地区,0,1993,462000400,2,38003,,hnyxyzs@163.com,2,2,1,1,1,1,2001,普通本科,,0,0,0,109,3,0,"0898-66895588,0898-66893610","[""province_id""]",海南,36000,公办,6000,普通本科,海医,http://www.hainmc.edu.cn/zs/,1,,5003,ObjectId(5ceecc15782ac34b5cceaa70)
1305,gkschool1305,大连理工大学城市学院,理工类,大连市经济技术开发区铁山西路31号,2,辽宁省教育厅,2,2102,大连市,1319800,大连理工大学城市学院经国家教育部批准成立于2003年3月，是大连理工大学举办的东北首家按新机制、新模式设立的新型普通本科院校。学院地处中国十大最具经济活力的滨海城市——大连,0,2003,212000101,2,38003,,city@dlut.edu.cn,2,2,1,1,2,1,2001,普通本科,,0,0,0,52,0,0,"0411-82177088,0411-62770156,0411-62770155","[""province_id""]",辽宁,36001,民办,6002,独立学院,CIDUT,http://www.dl-city.com/,1,,5001,ObjectId(5ceecc15782ac34b5cceaa71)
